web-scraper-order,web-scraper-start-url,link,link-href,name,price,capacity,interface,readspeed,writespeed,image-src
"1698419782-177","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/682576-dysk-ssd-corsair-4tb-m2-pcie-gen4-nvme-mp600-pro-xt.html","Corsair 4TB M.2 PCIe Gen4 NVMe MP600 Pro XT","1 559,00 zł","4000 GB","PCIe NVMe 4.0 x4","7100 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/9/pr_2021_9_23_12_19_16_879_00.jpg"
"1698419786-178","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/691660-dysk-ssd-wd-250gb-m2-pcie-nvme-red-sn700.html","WD 250GB M.2 PCIe NVMe Red SN700","229,00 zł","250 GB","PCIe NVMe 3.0 x4","3100 MB/s","1600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/10/pr_2021_10_22_8_7_35_202_00.jpg"
"1698419790-179","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/699991-dysk-ssd-transcend-512gb-m2-sata-ssd-830s.html","Transcend 512GB M.2 SATA SSD 830S","189,00 zł","512 GB","M.2 SATA","560 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/11/pr_2021_11_24_8_49_52_983_00.jpg"
"1698419793-180","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/704413-dysk-ssd-patriot-1tb-m2-pcie-gen4-nvme-p400.html","Patriot 1TB M.2 PCIe Gen4 NVMe P400","339,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/12/pr_2021_12_8_14_14_50_155_06.jpg"
"1698419797-181","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1045583-dysk-ssd-apacer-240gb-25-sata-ssd-as340x.html","Apacer 240GB 2,5"" SATA SSD AS340X","90,99 zł","240 GB","2,5"" SATA","550 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/6/pr_2022_6_1_15_22_32_53_02.jpg"
"1698419800-182","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1054328-dysk-ssd-wd-250gb-m2-sata-ssd-blue-sa510.html","WD 250GB M.2 SATA SSD Blue SA510","219,00 zł","250 GB","M.2 SATA","555 MB/s","440 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/7/pr_2022_7_6_9_34_29_400_02.jpg"
"1698419804-183","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1067724-dysk-ssd-patriot-240gb-m2-pcie-nvme-p310.html","Patriot 240GB M.2 PCIe NVMe P310","97,99 zł","240 GB","PCIe NVMe 3.0 x4","1700 MB/s","1000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_1_9_23_10_914_00.jpg"
"1698419808-184","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084378-dysk-ssd-corsair-500gb-m2-pcie-gen4-nvme-mp600-gs.html","Corsair 500GB M.2 PCIe Gen4 NVMe MP600 GS","189,00 zł","500 GB","PCIe NVMe 4.0 x4","4800 MB/s","3500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_35_30_191_03.jpg"
"1698419812-185","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1093033-dysk-ssd-kingston-500gb-m2-pcie-gen4-nvme-fury-renegade-heatsink.html","Kingston 500GB M.2 PCIe Gen4 NVMe Fury Renegade Heatsink","279,00 zł","500 GB","PCIe NVMe 4.0 x4","7300 MB/s","3900 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_8_13_47_32_641_00.jpg"
"1698419816-186","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1093038-dysk-ssd-kingston-4tb-m2-pcie-gen4-nvme-fury-renegade-heatsink.html","Kingston 4TB M.2 PCIe Gen4 NVMe Fury Renegade Heatsink","1 799,00 zł","4000 GB","PCIe NVMe 4.0 x4","7300 MB/s","7000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_8_13_49_30_296_00.jpg"
"1698419820-187","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1106865-dysk-ssd-wd-480gb-25-sata-ssd-green.html","WD 480GB 2,5"" SATA SSD Green","199,00 zł","480 GB","2,5"" SATA","545 MB/s","","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_11_12_52_9_241_02.jpg"
"1698419824-188","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1107492-dysk-ssd-adata-256gb-m2-pcie-nvme-legend-710.html","ADATA 256GB M.2 PCIe NVMe Legend 710","99,00 zł","256 GB","PCIe NVMe 3.0 x4","2100 MB/s","1000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_6_13_54_8_125_03.jpg"
"1698419828-189","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1120487-dysk-ssd-seagate-1tb-m2-pcie-gen4-nvme-firecuda-520.html","Seagate 1TB M.2 PCIe Gen4 NVMe FireCuda 520","299,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4850 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_27_12_12_18_719_00.jpg"
"1698419831-190","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1120489-dysk-ssd-seagate-2tb-m2-pcie-gen4-nvme-firecuda-520.html","Seagate 2TB M.2 PCIe Gen4 NVMe FireCuda 520","529,00 zł","2000 GB","PCIe NVMe 4.0 x4","4850 MB/s","4750 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_27_12_12_18_719_00.jpg"
"1698419835-191","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138154-dysk-ssd-adata-4tb-m2-pcie-gen4-nvme-gammix-s70-blade.html","ADATA 4TB M.2 PCIe Gen4 NVMe GAMMIX S70 Blade","1 149,00 zł","4000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/11/pr_2021_11_8_8_3_59_550_02.jpg"
"1698419839-192","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149932-dysk-ssd-dahua-2tb-25-sata-ssd-c800a.html","Dahua 2TB 2,5"" SATA SSD C800A","379,00 zł","2000 GB","2,5"" SATA","540 MB/s","460 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_12_8_8_696_00.jpg"
"1698419843-193","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149958-dysk-ssd-crucial-2tb-m2-pcie-gen5-nvme-t700-heatsink.html","Crucial 2TB M.2 PCIe Gen5 NVMe T700 Heatsink","1 749,00 zł","2000 GB","PCIe NVMe 5.0 x4","12400 MB/s","11800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_13_37_31_232_00.jpg"
"1698419847-194","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1154603-dysk-ssd-goodram-4tb-m2-pcie-gen4-nvme-irdm-pro-slim.html","GOODRAM 4TB M.2 PCIe Gen4 NVMe IRDM PRO Slim","1 349,00 zł","4000 GB","PCIe NVMe 4.0 x4","7000 MB/s","6850 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_27_10_55_51_807_00.jpg"
"1698419851-195","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1160138-dysk-ssd-seagate-2tb-m2-pcie-gen5-nvme-firecuda-540.html","Seagate 2TB M.2 PCIe Gen5 NVMe FireCuda 540","1 449,00 zł","2000 GB","PCIe NVMe 5.0 x4","10000 MB/s","10000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/7/pr_2023_7_10_15_32_13_21_00.jpg"
"1698419855-196","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1162563-dysk-ssd-msi-1tb-m2-pcie-gen5-nvme-spatium-m570-hs.html","MSI 1TB M.2 PCIe Gen5 NVMe Spatium M570 HS","739,00 zł","1000 GB","PCIe NVMe 5.0 x4","9500 MB/s","8500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/7/pr_2023_7_20_15_53_31_996_03.jpg"
"1698419858-197","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171753-dysk-ssd-transcend-2tb-m2-2242-sata-425s.html","Transcend 2TB M.2 2242 SATA 425S","549,00 zł","2000 GB","M.2 SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_10_17_51_902_00.jpg"
"1698419863-198","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/508129-dysk-ssd-silicon-power-1tb-m2-pcie-nvme-a80.html","Silicon Power 1TB M.2 PCIe NVMe A80","289,00 zł","1000 GB","PCIe NVMe 3.0 x4","3400 MB/s","3000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/7/pr_2019_7_30_11_47_58_742_00.jpg"
"1698419867-199","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523382-dysk-ssd-gigabyte-128gb-m2-pcie-nvme.html","Gigabyte 128GB M.2 PCIe NVMe","81,99 zł","128 GB","PCIe NVMe 3.0 x4","1550 MB/s","550 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_8_16_10_99_02.jpg"
"1698419871-200","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/525243-dysk-ssd-wd-2tb-m2-sata-ssd-red-sa500.html","WD 2TB M.2 SATA SSD Red SA500","669,00 zł","2000 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/11/pr_2019_11_4_11_48_39_100_00.jpg"
"1698419876-201","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/540002-dysk-ssd-patriot-512gb-m2-pcie-nvme-p300.html","Patriot 512GB M.2 PCIe NVMe P300","149,00 zł","512 GB","PCIe NVMe 3.0 x4","1700 MB/s","1200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/2/pr_2021_2_10_14_10_15_889_00.jpg"
"1698419880-202","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/559335-dysk-ssd-transcend-128gb-m2-sata-2242-mts-430s.html","Transcend 128GB M.2 SATA 2242 MTS 430S","93,99 zł","128 GB","M.2 SATA","560 MB/s","380 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/4/pr_2020_4_14_15_22_59_755_00.jpg"
"1698419885-203","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/574528-dysk-ssd-goodram-120gb-25-sata-ssd-cl100-gen3.html","GOODRAM 120GB 2,5"" SATA SSD CL100 gen.3","69,90 zł","120 GB","2,5"" SATA","500 MB/s","360 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_19_14_19_31_719_00.jpg"
"1698419890-204","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/575332-dysk-ssd-patriot-2tb-25-sata-ssd-p210.html","Patriot 2TB 2,5"" SATA SSD P210","429,00 zł","2000 GB","2,5"" SATA","520 MB/s","430 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_25_13_37_54_404_00.jpg"
"1698419895-205","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/649928-dysk-ssd-silicon-power-2tb-m2-pcie-nvme-xd80.html","Silicon Power 2TB M.2 PCIe NVMe XD80","579,00 zł","2000 GB","PCIe NVMe 3.0 x4","3400 MB/s","3000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/5/pr_2021_5_5_12_51_15_559_01.jpg"
"1698419899-206","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/662210-dysk-ssd-gigabyte-1tb-m2-pcie-nvme-m30.html","Gigabyte 1TB M.2 PCIe NVMe M30","289,00 zł","1000 GB","PCIe NVMe 3.0 x4","3500 MB/s","3000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/6/pr_2021_6_28_12_58_37_670_02.jpg"
"1698419903-207","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/682575-dysk-ssd-corsair-2tb-m2-pcie-gen4-nvme-mp600-pro-xt.html","Corsair 2TB M.2 PCIe Gen4 NVMe MP600 Pro XT","729,00 zł","2000 GB","PCIe NVMe 4.0 x4","7100 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/9/pr_2021_9_23_11_56_12_378_00.jpg"
"1698419908-208","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/734874-dysk-ssd-wd-250gb-m2-pcie-gen4-nvme-black-sn770.html","WD 250GB M.2 PCIe Gen4 NVMe Black SN770","239,00 zł","250 GB","PCIe NVMe 4.0 x4","4000 MB/s","2000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/3/pr_2022_3_28_13_47_9_339_02.jpg"
"1698419912-209","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1053783-dysk-ssd-silicon-power-500gb-m2-pcie-nvme-ud80.html","Silicon Power 500GB M.2 PCIe NVMe UD80","149,00 zł","500 GB","PCIe NVMe 3.0 x4","3400 MB/s","3000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/7/pr_2022_7_4_13_6_16_640_00.jpg"
"1698419917-210","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073284-dysk-ssd-kingston-250gb-m2-pcie-gen4-nvme-nv2.html","Kingston 250GB M.2 PCIe Gen4 NVMe NV2","139,00 zł","250 GB","PCIe NVMe 4.0 x4","3000 MB/s","1300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_56_11_688_01.jpg"
"1698419922-211","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084388-dysk-ssd-corsair-8tb-m2-pcie-gen4-nvme-mp600-pro-nh.html","Corsair 8TB M.2 PCIe Gen4 NVMe MP600 Pro NH","4 349,00 zł","8000 GB","PCIe NVMe 4.0 x4","7000 MB/s","6100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_42_4_709_03.jpg"
"1698419926-212","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1093944-dysk-ssd-lexar-1tb-m2-pcie-gen4-nvme-nm800-pro-heatsink.html","Lexar 1TB M.2 PCIe Gen4 NVMe NM800 Pro Heatsink","399,00 zł","1000 GB","PCIe NVMe 4.0 x4","7500 MB/s","6300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/12/pr_2022_12_5_8_29_31_502_01.jpg"
"1698419931-213","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1107496-dysk-ssd-adata-2tb-m2-pcie-gen4-nvme-legend-850.html","ADATA 2TB M.2 PCIe Gen4 NVMe LEGEND 850","499,00 zł","2000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_13_12_25_16_216_00.jpg"
"1698419935-214","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138144-dysk-ssd-adata-192tb-25-sata-ssd-ultimate-su630.html","ADATA 1,92TB 2,5"" SATA SSD Ultimate SU630","379,00 zł","1920 GB","2,5"" SATA","520 MB/s","450 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/1/pr_2019_1_21_12_45_52_995_02.jpg"
"1698419939-215","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1147433-dysk-ssd-corsair-1tb-m2-pcie-gen4-nvme-mp600-pro-lpx-white.html","Corsair 1TB M.2 PCIe Gen4 NVMe MP600 Pro LPX White","379,00 zł","1000 GB","PCIe NVMe 4.0 x4","7100 MB/s","5800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_31_12_30_49_649_00.jpg"
"1698419944-216","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1148049-dysk-ssd-msi-960gb-25-sata-ssd-spatium-s270.html","MSI 960GB 2,5"" SATA SSD Spatium S270","219,00 zł","960 GB","2,5"" SATA","500 MB/s","450 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_2_12_37_24_294_00.jpg"
"1698419947-217","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171745-dysk-ssd-transcend-500gb-25-sata-225s.html","Transcend 500GB 2,5"" SATA 225S","149,00 zł","500 GB","2,5"" SATA","530 MB/s","480 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_29_14_3_10_685_00.jpg"
"1698419950-218","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171749-dysk-ssd-transcend-250gb-m2-2242-sata-425s.html","Transcend 250GB M.2 2242 SATA 425S","97,99 zł","250 GB","M.2 SATA","500 MB/s","330 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_9_57_35_142_00.jpg"
"1698419954-219","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171783-dysk-ssd-transcend-256gb-m2-2230-pcie-nvme-300s.html","Transcend 256GB M.2 2230 PCIe NVMe 300S","145,00 zł","256 GB","PCIe NVMe 3.0 x4","2000 MB/s","950 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_12_29_21_264_00.jpg"
"1698419958-220","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/511737-dysk-ssd-adata-240gb-m2-sata-ssd-ultimate-su650.html","ADATA 240GB M.2 SATA SSD Ultimate SU650","92,99 zł","240 GB","M.2 SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/8/pr_2019_8_20_12_52_21_517_00.jpg"
"1698419962-221","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523931-dysk-ssd-kingston-512gb-25-sata-ssd-kc600.html","Kingston 512GB 2,5"" SATA SSD KC600","239,00 zł","512 GB","2,5"" SATA","550 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_12_7_15_809_03.jpg"
"1698419966-222","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/525239-dysk-ssd-wd-4tb-25-sata-ssd-red-sa500.html","WD 4TB 2,5"" SATA SSD Red SA500","1 639,00 zł","4000 GB","2,5"" SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/11/pr_2019_11_4_12_8_57_292_02.jpg"
"1698419970-223","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/540001-dysk-ssd-patriot-256gb-m2-pcie-nvme-p300.html","Patriot 256GB M.2 PCIe NVMe P300","99,99 zł","256 GB","PCIe NVMe 3.0 x4","1700 MB/s","1100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/2/pr_2021_2_10_14_34_57_596_00.jpg"
"1698419973-224","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/540003-dysk-ssd-patriot-1tb-m2-pcie-nvme-p300.html","Patriot 1TB M.2 PCIe NVMe P300","249,00 zł","1000 GB","PCIe NVMe 3.0 x4","2100 MB/s","1650 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/2/pr_2021_2_10_14_5_42_994_00.jpg"
"1698419976-225","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/582931-dysk-ssd-patriot-128gb-m2-pcie-nvme-p300.html","Patriot 128GB M.2 PCIe NVMe P300","74,99 zł","128 GB","PCIe NVMe 3.0 x4","1600 MB/s","600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/2/pr_2021_2_10_14_39_31_171_00.jpg"
"1698419980-226","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/713521-dysk-ssd-adata-512gb-m2-pcie-gen4-nvme-gammix-s70-blade.html","ADATA 512GB M.2 PCIe Gen4 NVMe GAMMIX S70 Blade","209,00 zł","512 GB","PCIe NVMe 4.0 x4","7200 MB/s","2600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/1/pr_2022_1_13_8_24_2_283_00.jpg"
"1698419984-227","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1042745-dysk-ssd-adata-512gb-m2-pcie-nvme-legend-710.html","ADATA 512GB M.2 PCIe NVMe Legend 710","149,00 zł","512 GB","PCIe NVMe 3.0 x4","2400 MB/s","1000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/5/pr_2022_5_25_8_9_42_424_04.jpg"
"1698419988-228","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1042754-dysk-ssd-wd-480gb-m2-pcie-nvme-green-sn350.html","WD 480GB M.2 PCIe NVMe Green SN350","209,00 zł","480 GB","PCIe NVMe 3.0 x4","2400 MB/s","1650 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/5/pr_2022_5_25_9_17_30_790_00.jpg"
"1698419991-229","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1045608-dysk-ssd-transcend-128gb-msata-ssd-230s.html","Transcend 128GB mSATA SSD 230S","97,99 zł","128 GB","mSATA","550 MB/s","400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/6/pr_2022_6_1_14_1_39_797_00.jpg"
"1698419994-230","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1054325-dysk-ssd-wd-250gb-25-sata-ssd-blue-sa510.html","WD 250GB 2,5"" SATA SSD Blue SA510","209,00 zł","250 GB","2,5"" SATA","555 MB/s","440 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/7/pr_2022_7_6_9_26_22_166_02.jpg"
"1698419997-231","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1084383-dysk-ssd-corsair-1tb-m2-pcie-gen4-nvme-mp600-pro-nh.html","Corsair 1TB M.2 PCIe Gen4 NVMe MP600 Pro NH","359,00 zł","1000 GB","PCIe NVMe 4.0 x4","7000 MB/s","5700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_24_8_42_4_709_03.jpg"
"1698420000-232","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1111811-dysk-ssd-patriot-1tb-25-sata-ssd-p220.html","Patriot 1TB 2,5"" SATA SSD P220","259,00 zł","1000 GB","2,5"" SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_26_9_14_8_464_00.jpg"
"1698420003-233","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1117190-dysk-ssd-msi-1tb-m2-pcie-gen4-nvme-spatium-m461.html","MSI 1TB M.2 PCIe Gen4 NVMe Spatium M461","249,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","3200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_14_9_59_36_334_00.jpg"
"1698420006-234","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1130198-dysk-ssd-corsair-1tb-m2-pcie-gen4-nvme-mp600-core-xt.html","Corsair 1TB M.2 PCIe Gen4 NVMe MP600 Core XT","279,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","3500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/3/pr_2023_3_23_6_16_7_546_00.jpg"
"1698420009-235","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138293-dysk-ssd-mushkin-512gb-m2-pcie-nvme-tempest.html","Mushkin 512GB M.2 PCIe NVMe Tempest","139,00 zł","512 GB","PCIe NVMe 3.0 x4","3300 MB/s","2200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/4/pr_2023_4_19_13_24_20_74_04.jpg"
